Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,PCA1,PCA2,cluster
29.2,65.3,5.7,17.2,33.5,17.0,1.54,5.6,295,0.9624767667993193,-1.0868268329981796,2
26.1,76.9,9.2,15.5,24.2,9.9,1.19,6.5,299,-0.34276928031103626,-0.44035562035474674,2
23.0,69.6,12.6,18.1,25.6,6.1,1.24,10.2,521,-0.6625592232967755,-0.025988497279212423,3
20.4,45.9,4.5,3.2,24.2,6.3,0.9,11.1,214,-2.889890811084526,-0.3192601665109544,3
40.0,71.3,0.5,4.4,14.5,16.1,1.41,5.1,318,0.3661664370333416,-1.8569219079826416,2
25.5,81.0,1.1,9.9,31.2,12.3,1.77,5.9,572,1.116770465055286,-1.9051615273754754,2
28.2,63.8,2.4,7.5,20.9,6.8,0.83,10.6,317,-1.9238637857973253,-0.7011727104443813,3
32.9,47.3,37.9,46.2,20.1,3.9,1.47,10.3,419,0.20192171795039845,2.825701184032524,0
29.8,73.1,4.7,12.9,23.1,12.2,1.44,5.9,682,0.8716392209407773,-1.4526548554425853,2
29.7,53.0,18.0,30.5,27.8,8.6,1.36,5.1,488,0.7055079489130058,0.49565622927344904,2
36.2,80.6,13.9,22.0,28.7,13.3,1.56,7.5,483,1.6602015017749392,-0.6762719657016553,2
24.2,51.8,13.9,20.7,24.5,4.8,1.02,10.5,582,-1.1199300490812898,0.3763181846376232,3
33.7,91.2,17.2,29.0,25.1,12.0,1.43,6.3,505,1.725767609716669,-0.13972490030911755,2
30.4,59.1,3.9,14.9,28.9,12.3,1.67,5.6,487,0.8059005675746966,-1.2804502412305325,2
24.8,57.8,8.8,10.5,15.3,4.6,1.05,12.4,430,-2.2402661995337207,-0.001938139039525619,3
17.2,75.7,22.8,29.4,23.7,2.3,1.11,10.7,389,-1.2622569652889273,1.5022067663904408,3
28.2,71.4,9.2,25.5,34.0,6.2,2.35,3.2,594,2.22396619079806,-0.9281928521502648,2
32.4,62.9,7.7,19.6,28.3,6.7,1.38,9.9,562,0.15247335542345744,-0.6068098076206094,2
25.4,54.5,4.0,9.8,14.8,6.6,1.02,11.0,480,-2.02737804868252,-0.443928776707987,3
25.4,62.6,4.2,7.4,18.3,4.5,1.03,10.5,518,-1.753104071642126,-0.6844691382027115,3
20.5,71.3,4.6,9.7,19.5,7.4,1.07,11.4,298,-2.080817136500527,-0.36654115381297864,3
25.0,81.3,4.3,7.8,23.1,6.7,1.14,10.1,329,-1.2548061409033076,-0.8362017783600464,3
29.8,76.4,3.5,8.2,22.1,4.9,0.93,11.5,284,-1.6876933296790602,-0.7021710961982227,3
29.4,50.2,0.5,13.4,23.4,7.9,1.64,19.4,448,-1.755591832728573,-0.6383064655491547,3
32.2,58.7,5.0,15.0,33.9,7.3,1.64,6.8,516,0.7201626802362843,-1.186612510417986,2
18.6,75.3,3.5,10.0,11.6,2.6,0.98,11.9,375,-2.827239767692762,-0.14073878945462504,3
21.9,52.7,7.3,13.7,26.9,5.8,1.16,12.2,232,-2.1139416294256477,0.07648505319166057,3
34.0,75.9,10.0,18.0,30.4,5.2,1.57,5.2,356,0.79991920077573,-0.701726461507962,2
24.1,72.6,15.9,18.3,14.8,4.3,1.15,12.5,317,-1.8756707544651914,0.7347716558378069,3
24.6,55.1,2.8,9.7,19.9,7.0,0.93,10.6,448,-1.9264314891734255,-0.5702344632798945,3
25.8,89.6,3.6,6.3,18.1,10.7,1.59,7.9,467,-0.08331411332796712,-1.4373361783811518,2
24.8,67.2,20.9,23.5,22.0,5.8,0.92,12.5,255,-1.6322367745309585,1.2309862128494895,3
35.4,81.5,4.6,17.8,37.6,11.7,1.9,3.6,488,2.4564650906522214,-1.7741457382997448,1
21.8,71.2,17.0,21.4,20.4,8.4,0.92,11.5,311,-1.5273774185019577,0.8084252636698984,3
24.2,59.3,5.4,7.7,28.5,4.2,0.99,12.2,569,-1.5220003578267711,-0.7221464006055011,3
27.8,86.2,4.0,17.4,22.2,11.0,1.57,5.3,662,1.1217574539754012,-1.366100496629205,2
33.8,72.1,3.7,18.3,29.7,6.8,1.16,5.9,625,0.7546957537409771,-1.199149560768121,2
30.9,90.7,38.7,52.0,37.0,3.6,1.65,5.3,451,2.6659514315646615,2.1337368905796428,0
24.9,74.3,12.8,15.1,19.2,7.2,0.96,10.3,496,-1.0826103187737066,-0.01747179947911646,3
25.3,45.0,15.5,21.4,22.5,4.9,1.02,10.9,334,-1.7827833975478822,0.8691262912815972,3
30.9,57.8,15.3,28.1,26.5,10.6,1.35,5.1,380,0.613854306860433,0.24851541249000103,2
21.0,48.0,10.5,14.3,22.3,6.9,1.08,13.5,555,-1.8937783698960309,0.12883265623355428,3
29.3,50.0,31.7,36.7,33.8,8.5,1.46,5.3,642,1.6859866470575928,1.2833098178217397,0
27.0,54.9,1.5,5.6,16.1,3.5,0.96,11.6,482,-2.336212930729342,-0.7078931996412329,3
37.8,77.8,7.1,22.8,32.2,6.8,1.59,5.3,399,1.4190645045838168,-0.9256045230960772,2
33.5,78.0,9.1,30.0,38.1,10.9,2.08,3.7,539,2.8677732674266165,-1.0100896031509914,1
29.0,51.2,7.6,16.0,30.6,15.2,1.48,5.8,660,1.0870086000204835,-1.1526827898191931,2
25.9,62.2,6.7,11.0,24.7,2.6,1.07,12.4,386,-1.8738521867433824,-0.26584438842431357,3
24.3,61.4,16.6,22.3,13.5,3.7,1.04,10.2,226,-2.1179633255038968,1.148595346027527,3
26.0,54.6,3.9,10.0,23.6,4.3,1.11,11.4,298,-2.055358425442807,-0.37870447088611764,3
29.4,53.6,5.6,15.9,28.9,8.5,1.61,8.9,384,-0.21298149356632518,-0.6907311784303036,2
27.5,66.2,1.8,7.0,27.2,7.3,1.06,11.3,326,-1.443309100708163,-0.9652412759667134,3
23.1,64.3,3.9,18.3,29.5,13.8,1.5,8.3,444,0.11034119588091178,-0.8564729066507889,2
22.2,61.2,2.4,5.8,21.6,3.8,1.13,11.5,459,-2.0739478889036893,-0.7360812652847467,3
34.9,69.9,10.7,17.5,23.0,12.0,1.28,6.9,720,1.1287402248371932,-0.9574081724884504,2
23.8,88.2,4.5,18.4,30.8,18.0,1.94,3.4,409,1.895514558722031,-1.498151347414133,2
26.8,79.8,15.1,33.0,28.6,14.6,1.56,4.2,367,1.5558607586183222,0.08612116224374529,2
24.6,47.1,17.3,23.0,14.8,5.5,1.05,12.8,412,-2.0659295022971254,1.150412190440522,3
26.0,72.8,3.4,10.2,25.1,-0.2,1.05,12.5,437,-1.839162477582431,-0.5710072484443993,3
22.1,53.1,4.0,9.9,19.3,6.0,1.03,10.1,292,-2.3569867847716512,-0.23739117597353915,3
27.4,41.0,12.9,18.9,23.7,4.2,1.01,12.2,264,-2.127406622252461,0.7202597701037583,3
36.6,69.9,46.0,59.1,46.1,6.6,1.84,3.6,649,4.328705345605192,2.294059094757588,0
33.7,85.0,5.4,21.5,34.2,9.5,1.1,7.5,687,1.3954208379441364,-1.256625293686261,2
20.5,47.4,1.4,6.6,17.7,6.6,1.08,13.2,427,-2.7480662188078635,-0.47357229075654245,3
30.8,60.8,12.6,21.9,21.1,7.1,1.33,5.5,596,0.355555152035782,-0.20300732036628955,2
36.8,60.0,10.1,30.6,27.6,8.9,1.73,3.7,762,2.2273527923050924,-0.7000398532314664,2
25.4,74.3,6.0,7.1,19.9,4.2,1.09,10.8,483,-1.4887241862233587,-0.6986272261314687,3
32.9,84.6,4.3,1.9,29.8,3.9,1.87,4.0,723,1.4947937333076695,-2.2685813626750235,2
27.1,63.0,1.7,5.2,25.0,4.9,1.02,11.4,583,-1.3667844840993908,-1.1600568594208254,3
28.1,69.0,0.5,2.8,19.5,6.9,1.06,11.8,491,-1.583538977080755,-1.258792757279516,3
26.0,63.6,26.7,44.6,27.6,6.8,1.38,6.5,444,0.8036305648663666,1.7440537280452286,0
26.3,60.5,10.0,18.9,24.6,3.7,0.97,10.1,459,-1.2601922164370314,0.10232825524167262,3
32.8,53.2,8.1,24.5,26.3,11.2,1.61,5.4,363,0.6424358563313115,-0.39732193363986007,2
32.2,103.1,31.8,39.9,34.3,7.3,1.58,4.9,402,2.5903618995300595,1.0708696223509866,0
23.2,73.3,0.4,16.2,26.7,7.7,1.93,5.9,543,0.5179317591887632,-1.3323373951323696,2
30.5,76.0,30.7,48.8,25.3,3.3,1.56,7.3,721,1.7949563207341253,1.7289198148309801,0
29.9,68.7,0.5,7.0,11.9,7.5,0.87,13.9,547,-2.0113642486577414,-0.9167008876189165,3
28.9,48.7,12.1,18.5,20.3,6.4,1.03,10.0,499,-1.1690392564112464,0.1955616594874864,3
41.5,96.7,30.7,47.9,34.0,15.8,2.02,3.4,584,4.741287369899938,0.5120803856934196,1
38.9,66.7,49.1,54.0,26.6,16.7,2.39,5.3,758,4.683347354254929,2.0919705674539193,1
24.7,85.3,10.8,24.6,39.9,9.7,2.08,15.5,638,1.2568441300956739,-0.669082465569517,2
25.0,67.9,37.7,41.8,28.7,3.5,1.59,5.1,477,1.2205336564864295,2.181122187480934,0
30.4,64.0,9.3,10.3,35.0,4.9,1.57,5.6,708,1.0340110895493109,-1.3225462352468154,2
25.7,51.5,27.7,30.9,15.1,6.7,1.02,12.0,360,-1.48968626142188,2.018709280225091,3
36.0,97.3,11.0,20.8,28.5,20.7,1.87,3.9,795,3.7433249766053094,-1.853302986282791,1
26.3,45.3,5.8,14.0,18.3,2.8,0.96,12.2,411,-2.4543445372830943,0.08740943605109441,3
17.4,45.0,1.8,5.9,20.4,5.7,0.86,10.5,311,-3.075990289043524,-0.2988450757496589,3
30.7,80.4,5.4,12.4,24.5,12.9,1.22,5.3,639,0.9519817740526437,-1.4809114641790024,2
20.4,69.8,37.4,42.3,17.5,3.2,0.86,16.5,494,-1.5337781745106895,3.144198484528175,3
21.8,77.8,4.0,9.1,15.5,8.4,0.98,11.5,273,-2.1701838182604876,-0.4126878356540885,3
34.3,89.5,9.4,15.6,28.4,9.4,1.48,6.0,505,1.3422211995722595,-1.1757108101212428,2
32.2,76.4,0.0,10.3,24.0,11.0,1.49,5.9,347,0.2595954032056318,-1.554374964625595,2
20.4,92.4,1.0,19.5,36.5,22.6,2.62,9.0,494,2.5250854644181566,-1.9775965928818402,1
27.7,76.8,5.8,13.6,24.4,4.5,0.92,11.3,544,-1.0156527265679642,-0.6208609890904696,3
27.9,82.5,8.3,24.2,29.0,9.4,1.78,5.6,349,1.0313584487631875,-0.588862599305998,2
26.1,54.2,15.8,21.1,15.3,5.2,0.98,10.0,427,-1.6242607521987773,0.7777639440149731,3
27.3,72.6,2.7,8.0,13.3,5.3,1.19,10.0,327,-1.8176365689227325,-0.6703055623108787,3
23.7,67.3,10.3,17.7,24.6,2.6,1.01,15.8,488,-1.9274157209874845,0.2622889909106992,3
25.1,60.1,3.7,9.4,11.5,6.5,0.77,10.2,313,-2.611229038157177,-0.21589692029020457,3
23.1,57.1,1.0,6.9,22.8,5.6,0.94,12.0,535,-2.0036336211312142,-0.8423239223980822,3
34.4,90.8,12.5,27.0,29.4,9.8,1.47,11.0,477,1.134861235636382,-0.34987487549682017,2
24.5,61.3,1.7,5.2,22.3,4.8,0.97,10.8,548,-1.7488964499772977,-0.9828510404801482,3
36.7,71.8,47.7,56.7,28.8,18.0,1.57,7.6,702,3.705891753074695,2.4509004887712202,0
29.8,80.8,10.4,14.9,17.1,-0.4,1.53,5.7,502,-0.24246206277091822,-0.43730614623419484,2
28.8,74.7,30.4,35.4,22.5,5.4,1.91,6.1,482,1.3523520299934997,1.3153881486817516,0
25.4,75.4,33.4,35.5,31.4,9.4,1.8,5.8,600,2.0844705050977677,1.1656438094036121,0
29.9,63.3,3.8,16.0,24.2,7.9,1.42,8.9,710,0.19525973033355395,-1.0926535332606486,2
30.3,72.5,5.7,11.2,16.6,4.4,1.21,11.6,305,-1.6174458684441806,-0.40233061641817547,3
22.7,68.4,3.2,7.7,15.6,7.1,1.05,10.2,409,-1.9370289994537637,-0.6342774885604192,3
18.4,60.6,3.0,8.4,16.6,7.3,1.04,10.2,444,-2.218725461922977,-0.49025316273307173,3
23.6,68.7,8.3,13.7,19.7,4.1,0.95,11.2,255,-2.1830025639150277,0.13823448344665118,3
27.1,66.5,14.8,29.8,35.6,15.6,1.99,3.3,577,2.589703314308125,-0.5221491349801247,1
30.4,60.1,0.9,14.1,27.2,12.1,1.26,5.6,641,0.573853825766782,-1.5027672384912758,2
27.3,45.8,3.8,7.8,19.3,7.1,0.99,11.7,312,-2.3335057690308116,-0.3882189767489961,3
43.3,62.8,8.0,21.7,31.1,10.2,2.51,4.7,429,2.6621368151075875,-1.3429120493757323,1
28.9,49.4,12.9,18.5,18.5,4.7,0.89,10.1,461,-1.5694162081441643,0.41487494586398027,3
36.5,81.6,6.1,19.4,29.0,20.5,1.92,4.2,690,3.153516432827543,-1.95057796790978,1
26.0,64.5,10.4,15.5,25.2,3.1,0.98,5.3,359,-0.9379452602015286,-0.10412863757716011,3
38.2,82.1,8.4,26.5,24.6,7.4,2.6,5.2,696,2.9186601392863905,-1.2662601362858819,1
24.4,75.5,16.1,20.4,25.3,5.1,0.86,11.3,357,-1.2577523963609387,0.5624661622730314,3
29.2,45.9,1.9,10.9,29.4,5.5,1.1,6.1,647,-0.38285172916239985,-1.191315826680072,2
25.0,72.6,1.5,6.9,19.0,5.7,0.94,14.8,407,-2.325895075776659,-0.6957319121881815,3
22.0,51.9,5.5,9.8,15.0,7.3,0.88,12.0,601,-2.202503684755705,-0.3225895263975391,3
27.1,63.0,15.9,18.5,15.7,6.9,0.96,10.3,383,-1.4543092299228737,0.5688710325442217,3
30.8,55.6,15.0,22.3,22.0,15.9,1.64,6.1,451,0.894219510498641,-0.19253499560353654,2
27.8,67.1,0.4,4.6,22.4,4.3,1.05,11.2,371,-1.8298542080413327,-1.0266335896944414,3
30.7,64.6,7.9,23.1,30.7,19.0,1.39,16.6,399,0.049176099981692104,-0.42263588676724884,2
24.0,68.7,18.6,31.1,30.6,7.3,1.44,6.0,588,0.9131446107348001,0.42767244578004887,2
25.3,75.6,2.8,5.9,23.8,6.4,1.12,10.1,299,-1.4872043764436804,-0.921362804817691,3
40.6,93.3,21.5,48.7,19.0,14.2,1.85,6.3,464,2.902684000760193,0.710588799437094,1
34.4,65.1,48.4,58.5,29.6,7.8,1.27,7.1,435,2.036873057824085,3.363709796301129,0
34.0,58.3,36.6,52.4,28.4,5.3,1.49,6.9,499,1.6610241690319207,2.4423371287672397,0
28.5,49.4,1.0,5.9,16.6,5.6,0.93,10.6,328,-2.418091403911082,-0.6367404894470565,3
30.6,51.1,8.3,10.1,23.1,5.7,1.11,15.0,221,-2.2478674858740066,-0.01916501366255959,3
30.0,89.0,9.2,30.2,29.7,17.5,1.83,8.2,428,1.951450190627226,-0.6744680307216394,2
27.8,47.6,31.6,35.3,21.8,6.4,1.13,14.0,591,-0.609956324245067,2.063760918004666,0
21.0,44.0,2.6,8.8,25.2,5.7,0.95,17.2,488,-2.8675710665101986,-0.302189971736983,3
25.6,57.7,10.0,15.8,22.1,2.5,0.98,15.4,470,-2.19476656916556,0.27907189101129615,3
23.8,67.9,15.3,19.2,25.0,5.1,0.97,10.0,366,-1.2281017600613966,0.4701304607264921,3
25.2,71.3,30.4,36.0,14.7,4.8,0.94,11.2,432,-0.9571399532153648,2.1921005865149374,3
35.2,71.8,12.2,25.7,28.0,7.1,1.27,7.8,327,0.3807808244152296,-0.028181458997338555,2
33.8,89.3,14.1,25.3,23.0,11.3,1.33,9.1,671,1.3332042203547325,-0.45239424356687635,2
25.5,47.4,9.5,8.9,25.2,5.9,1.24,10.6,404,-1.527820041585092,-0.2822172628210135,3
31.7,75.7,29.7,43.1,19.5,2.2,1.25,6.4,685,1.0879689565379114,1.6613851581483166,0
31.2,93.7,6.3,10.9,19.0,14.2,1.51,7.1,344,0.5277012052211361,-1.2563901702942535,2
27.3,74.8,10.3,10.9,14.2,6.3,1.04,18.7,577,-2.068526745840178,-0.09573501731950396,3
26.1,46.8,7.8,14.1,24.9,4.6,1.03,13.5,603,-1.6427423494249211,-0.1823204484232656,3
31.9,77.1,7.3,16.9,25.4,11.3,1.56,6.3,471,0.904379749400071,-1.0323490470600358,2
25.0,45.7,0.1,3.6,14.3,7.9,1.03,10.7,316,-2.6642468184036714,-0.6951286840212629,3
39.3,74.8,28.1,49.3,33.0,21.3,1.84,3.8,730,4.571526233810765,0.4513472304371255,1
27.6,51.2,7.0,14.8,19.6,6.1,0.98,18.2,315,-2.7812742614418586,0.288661750368371,3
22.5,43.6,11.8,16.3,13.2,5.4,0.99,10.5,307,-2.615496162318497,0.7261884901074821,3
22.8,65.3,6.6,13.3,14.7,6.7,1.03,11.3,318,-2.202626655880507,0.0071358089132988614,3
21.2,55.6,3.4,5.4,25.2,2.8,0.88,11.3,404,-2.4668474392050936,-0.5226841632599343,3
27.2,82.5,18.7,37.1,32.5,14.5,1.96,4.5,544,2.6910797089201957,0.04062629194133735,1
24.5,59.1,35.9,46.4,36.8,22.7,1.83,3.5,562,3.3887063987051635,1.3914284412588942,0
30.2,48.6,6.9,15.8,19.7,9.4,1.57,5.2,598,0.19945735917442067,-0.7887751216902931,2
24.9,76.2,49.0,54.7,13.8,10.5,1.3,7.4,664,1.492503097022756,3.3661061937901735,0
28.7,58.3,32.9,45.6,26.7,13.6,1.6,7.3,352,1.3648155843941472,2.0068494393170373,0
26.3,80.1,3.2,9.7,20.2,6.0,1.03,12.5,269,-1.8627508906795767,-0.5747157620600889,3
20.6,63.5,14.1,23.5,30.0,8.3,1.54,6.1,646,0.5922525603983329,-0.12723374142830537,2
33.1,66.1,21.1,41.6,27.9,17.7,2.23,3.4,733,3.6546425544311925,0.036917383726754044,1
34.0,83.1,10.5,25.8,22.6,5.7,1.28,5.4,522,0.824981763034711,-0.3581657338128268,2
34.7,61.0,9.4,29.9,22.0,18.7,1.7,5.8,466,1.6251491445801254,-0.48930589886760406,2
28.7,53.9,18.3,20.4,25.7,7.5,0.98,11.2,406,-0.962687556348117,0.6132336072312716,3
28.1,85.3,1.6,18.3,32.0,7.5,1.37,7.9,521,0.5481805751437118,-1.2491630271270429,2
27.9,76.5,4.0,10.1,11.6,4.2,1.12,11.2,267,-2.116120556467668,-0.3589350674667574,3
18.5,61.3,5.6,8.9,21.5,7.2,0.86,10.8,226,-2.6026731366954157,-0.09970645398765934,3
19.2,51.9,6.3,10.6,20.9,7.7,1.1,10.1,500,-1.8118048275695948,-0.3255976614367011,3
23.0,65.6,3.9,8.2,23.8,5.8,1.08,10.5,285,-1.9065079481678526,-0.5409088409970282,3
40.1,93.5,51.1,54.6,27.7,13.8,2.16,8.4,400,3.8779704202730465,2.5921139240806097,0
20.2,54.9,10.9,16.6,12.1,7.8,1.14,10.2,534,-1.786351943143128,0.2716043581016528,3
24.7,43.2,5.3,11.2,13.7,1.4,1.01,10.1,552,-2.4085204709107537,-0.10953103295511578,3
26.6,58.5,30.6,34.3,25.2,3.7,1.04,12.1,341,-0.9221316555812377,2.1416431800711333,3
36.8,87.2,41.4,57.0,35.9,20.6,1.7,3.6,749,5.0962144584142015,1.478144149216236,1
32.3,74.5,7.4,9.9,24.2,17.8,1.67,5.1,611,1.6421954280594786,-1.7126777542526086,2
27.6,51.7,16.9,24.5,19.4,6.1,0.81,10.1,306,-1.6508821832707887,1.0525011527201398,3
30.2,70.3,4.3,17.1,17.9,14.7,1.41,5.5,401,0.2925375476928558,-0.9401235152940294,2
40.0,63.2,14.9,24.0,27.4,7.0,1.51,6.4,569,1.3711563572720216,-0.3653439280921948,2
24.1,70.4,8.1,15.7,21.7,3.4,1.04,10.2,223,-1.895617136869003,0.1326223816934774,3
39.0,92.4,1.7,3.6,31.7,4.8,1.19,7.0,428,0.5612190427778411,-1.9983968051316692,2
19.3,41.7,15.2,21.3,21.5,7.6,0.85,13.2,255,-2.6722988140875787,1.2005774186073475,3
26.6,44.6,16.5,21.6,17.1,6.6,0.98,13.7,555,-1.728598735881953,0.8293691002836038,3
18.6,49.8,14.0,18.6,23.3,4.4,0.77,10.0,262,-2.4782487992047644,0.9188513548203863,3
34.6,67.9,29.7,53.8,28.9,18.9,2.55,2.7,746,4.765081695432685,0.800051884978808,1
21.8,60.7,0.0,4.6,22.3,3.9,1.04,12.2,333,-2.56454778113553,-0.7343104568341844,3
21.3,63.9,6.1,8.0,25.7,15.7,1.35,8.0,610,-0.022869780561902312,-1.237904268323428,2
28.7,45.3,42.8,47.4,11.7,2.9,1.04,19.3,577,-1.5554349237976206,3.7760363787131292,3
28.9,52.7,0.3,6.5,15.7,5.7,1.14,11.9,568,-1.8134201663018517,-0.970432498088304,3
22.9,78.5,6.7,9.7,15.9,2.2,0.99,10.0,249,-2.3049918466625168,-0.11460903562466199,3
27.4,54.4,6.2,10.0,24.7,4.2,0.92,12.0,339,-2.0534506587634316,-0.2623689184588237,3
22.6,66.2,3.1,8.0,16.8,7.1,0.84,10.4,321,-2.3316752502928058,-0.4553215563223004,3
27.0,58.1,8.5,12.2,25.8,5.5,0.99,17.8,324,-2.386276989864055,0.07899337954951426,3
28.1,78.1,30.4,38.6,33.9,7.9,1.35,8.7,465,1.2925773088844865,1.4140309124369863,0
34.3,99.6,14.3,24.7,32.2,13.6,1.89,6.8,487,2.580589241126501,-0.8908208244739835,1
30.3,92.7,2.2,15.3,21.0,6.8,1.8,6.6,511,0.7427066312919197,-1.3941310666742088,2
23.6,72.3,0.8,13.8,26.4,11.0,1.68,6.2,543,0.4122513926950195,-1.4141095548661722,2
26.1,48.0,17.3,22.3,18.6,2.0,1.02,11.2,313,-2.0843916835709715,1.1646283526399939,3
31.9,73.3,11.1,21.8,15.1,7.2,1.54,7.4,543,0.24070836867253864,-0.2656537583900404,2
32.2,62.2,23.6,32.0,32.8,10.1,1.54,9.0,685,1.6600737164383663,0.4442872030152179,0
23.7,61.5,19.4,25.0,11.8,0.9,1.18,12.0,333,-2.161170702884517,1.460421949141001,3
30.2,53.6,47.4,60.0,23.3,13.5,1.61,5.2,529,2.3990263668353506,3.2664472258819703,0
30.2,71.7,18.3,29.4,16.1,8.9,1.48,5.5,479,0.5990400654096013,0.4884000679706003,2
29.8,72.4,13.4,19.9,13.0,3.9,1.06,10.5,568,-0.9997783804616686,0.2311660527944858,3
28.1,50.3,3.8,14.1,21.0,12.7,1.52,6.3,496,-0.08408270138795194,-0.9607656467564831,2
38.1,65.7,16.6,34.5,23.9,5.8,1.97,5.5,607,1.9498140800840873,0.0884652483945383,2
21.3,62.8,9.4,17.8,24.6,4.8,0.89,13.2,214,-2.4123704037664067,0.5077943255365028,3
32.3,98.4,27.5,39.8,35.2,13.5,2.07,4.3,773,4.199781705165312,0.05686631086621102,1
19.7,73.1,30.4,34.6,13.6,4.2,0.87,10.0,545,-1.0870909126143549,2.1528563153511224,3
25.8,54.6,6.5,7.6,13.6,5.8,1.04,12.1,401,-2.3834786175967517,-0.23006758477299794,3
31.8,97.6,39.5,51.6,25.5,9.9,1.81,6.0,652,3.2377588679662845,1.866363976800731,0
21.7,42.0,1.2,5.8,27.7,3.2,0.87,12.4,248,-3.0410521563664883,-0.3605255876593841,3
25.2,74.1,32.0,38.9,21.1,6.9,1.02,10.7,540,-0.0006082324306782552,2.0206705787074157,0
35.1,92.9,16.9,37.8,40.1,16.8,1.86,6.5,777,4.041094832181931,-0.730074378885198,1
40.0,94.4,30.9,48.1,41.2,11.4,2.6,5.8,860,5.513228244817028,0.1705028527032227,1
28.8,74.3,29.9,40.6,26.6,6.9,1.43,5.4,649,1.7065451204022293,1.3176567269158965,0
22.9,78.0,15.2,18.3,16.9,2.3,1.17,14.1,263,-2.165762866023233,0.8010166086100736,3
29.4,76.2,12.9,28.0,27.0,13.9,1.58,7.8,696,1.656155417630942,-0.4803554272460917,2
29.6,68.4,22.3,31.8,26.2,6.2,1.55,5.9,582,1.1560015858106085,0.6227863542102985,2
33.8,64.8,12.6,21.7,21.3,8.3,1.5,5.2,593,0.8995723023812219,-0.4308872092684884,2
37.7,63.6,24.2,32.1,24.3,13.2,1.59,5.6,600,2.104318328177395,0.36528590363972463,2
24.1,55.2,7.8,11.6,17.7,6.1,0.95,10.9,461,-1.9746497183025167,-0.1221330798229425,3
26.4,72.7,2.4,6.2,20.3,9.0,0.94,10.1,431,-1.368948850895488,-1.0310656234953886,3
26.4,46.2,18.3,27.0,23.0,2.2,1.07,16.8,254,-2.455015396181657,1.5842919668739843,3
38.1,79.6,32.0,40.8,27.7,11.6,1.45,6.3,411,2.2326966804906423,1.2825052581875782,0
31.7,52.4,11.2,22.0,32.4,13.3,1.52,7.3,460,0.8935071486933248,-0.48517166015774216,2
21.7,67.5,35.7,42.5,16.0,4.5,1.16,10.1,231,-1.0350142998190819,3.0054454994946695,0
23.6,54.1,15.8,19.2,21.2,6.4,0.86,13.1,377,-2.0268783189228183,0.8117788501547933,3
25.5,51.0,10.2,14.7,14.7,6.1,1.07,11.0,214,-2.400898150341719,0.458872517908106,3
25.2,58.1,7.9,13.3,23.3,5.6,0.93,10.4,526,-1.4066872134218142,-0.2867587872088463,3
25.9,57.0,3.6,18.9,22.5,9.8,1.52,6.9,352,-0.47464596704960355,-0.5385389510454998,2
32.2,42.8,24.8,37.3,26.9,16.8,1.16,5.8,453,1.1167227584806168,1.1134525284270318,0
31.5,73.7,5.3,20.6,32.5,8.7,2.22,10.7,569,1.3681081091316365,-1.1804999857926946,2
34.5,78.6,20.7,37.6,26.7,14.1,2.35,4.6,702,3.5002208881943297,-0.14050754135973997,1
30.1,78.3,38.7,45.7,35.3,9.2,1.46,5.8,562,2.5228132885958243,1.8302519988378432,0
32.3,78.2,25.8,39.1,31.5,7.0,1.5,5.2,380,1.6681165604401564,1.0533645161068215,0
31.5,49.1,36.6,40.4,26.6,7.9,1.58,6.6,318,0.8983895489579251,2.217115236688583,0
38.4,100.3,44.3,63.7,26.9,14.9,1.88,3.4,605,4.735900055462594,2.215028975386958,0
40.4,71.5,30.1,46.8,43.9,18.1,2.13,5.3,790,5.090980779807415,0.23445147088175314,1
28.1,91.6,6.4,13.5,37.9,10.0,1.26,7.2,331,0.687603340026772,-1.2033319466764034,2
29.9,86.0,31.7,41.8,29.7,3.2,1.38,6.4,498,1.485511422279125,1.6001022383127201,0
32.3,76.8,19.1,38.4,23.9,12.6,1.69,6.2,674,2.200717976873359,0.2748820839749389,1
31.5,80.1,26.2,28.0,14.9,7.3,1.21,7.6,317,-0.04159849756596231,1.1935755469503673,0
18.1,62.9,23.2,26.6,12.7,5.1,0.92,12.2,476,-2.0210970681451905,1.667060940104395,3
31.1,83.6,15.4,25.6,34.7,6.7,1.43,6.4,376,1.1229350115617813,-0.13369277763235782,2
26.0,44.9,17.3,23.7,17.1,4.1,0.84,11.7,435,-2.0274016884828603,1.1611786671053275,3
24.1,83.6,49.8,60.3,28.4,9.6,1.54,6.4,543,2.4628959743263805,3.3484672915392855,0
42.9,53.3,0.6,14.2,19.7,9.4,1.7,7.2,604,0.8342370929058415,-1.582170577577997,2
18.3,70.2,15.9,23.1,18.0,7.4,1.16,10.2,399,-1.367139422638305,0.774863328741804,3
27.7,71.7,34.5,43.9,21.7,8.0,1.6,8.2,385,0.898176480854646,2.191605262644763,0
37.0,60.4,1.3,17.8,32.1,19.7,2.22,4.8,407,2.380234093300454,-1.899825174155191,1
24.2,67.6,19.4,35.1,24.2,9.6,1.91,6.2,422,0.9569565314086583,0.7552250701963237,2
29.4,91.0,25.4,47.2,37.6,19.6,1.66,3.7,675,4.008040751555331,0.3774972552924688,1
25.7,78.6,6.2,10.6,22.3,3.8,0.97,10.1,322,-1.5844743003421682,-0.43285620762106114,3
24.6,84.2,8.3,22.1,36.4,11.7,1.36,7.9,329,0.6173328408258714,-0.5913024662876691,2
