,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,PCA1,PCA2,cluster
3054,29.4,82.3,3.9,8.8,23.7,5.9,0.92,10.9,266,-1.409349209529586,-0.7619181711773102,3
3056,27.4,74.8,2.1,7.5,23.4,6.8,1.22,10.5,431,-1.0185763355769433,-1.112475289795122,3
3057,22.6,56.4,0.9,5.2,24.2,2.1,0.77,12.1,406,-2.7048244655744194,-0.6198012589388331,3
3059,24.5,44.7,12.9,16.0,16.1,1.0,0.99,12.9,268,-2.9728150613438755,0.9181009489816263,3
3060,26.2,57.2,3.9,3.9,20.0,3.9,0.94,14.9,290,-2.905623565674964,-0.39183678561429375,3
3067,24.2,62.9,15.3,21.3,20.4,4.5,1.08,13.3,317,-1.8798480154071737,0.8474801225651936,3
3069,25.4,47.5,2.8,9.0,19.7,3.4,0.84,10.8,240,-2.83723096263452,-0.16322741503367003,3
3071,25.2,54.0,0.7,4.1,17.3,7.8,1.04,13.0,307,-2.5980182642375413,-0.6951311404677831,3
3072,25.0,59.7,1.6,4.0,13.7,5.3,1.04,11.2,364,-2.5091228589197576,-0.6757283636713938,3
3075,22.4,46.5,0.6,7.2,21.5,5.2,1.07,11.6,363,-2.526240754426302,-0.5539626333144887,3
3077,30.7,57.3,2.0,4.9,22.3,7.9,0.93,10.2,462,-1.3810443419956897,-1.106920643166346,3
3079,28.0,69.2,4.8,12.6,25.5,6.1,0.73,12.7,408,-1.6460512238991554,-0.4628546542027752,3
3080,20.3,52.3,2.2,6.1,19.0,5.7,0.9,10.4,359,-2.660627735304968,-0.4560435557676233,3
3082,28.9,62.4,4.8,10.7,17.7,4.3,0.86,12.1,296,-2.2995147676149865,-0.22127807276264605,3
3083,24.0,40.9,11.8,18.6,21.4,4.3,0.86,13.5,582,-2.1082821062627923,0.5132308738168311,3
3085,22.7,47.2,7.8,10.1,16.5,4.3,0.99,11.8,537,-2.3395734178135643,-0.05696373253093436,3
3087,23.3,65.5,5.8,10.7,23.8,5.5,1.08,13.3,550,-1.59023734457341,-0.5205226899852653,3
3088,29.4,74.5,12.2,18.2,21.9,4.8,0.99,10.1,267,-1.197716401869955,0.21575409211245142,3
3094,25.8,51.5,20.0,30.5,16.5,7.4,0.9,10.6,520,-1.1505060918008756,1.3045236971820273,3
3095,21.1,49.5,4.3,9.4,15.2,0.6,1.1,14.4,314,-3.434076177469545,0.17483724015626143,3
3096,19.2,50.8,9.6,11.7,23.3,4.7,1.04,10.1,392,-2.1201318330945935,0.10749718923604729,3
3103,22.6,59.5,2.1,9.3,12.4,7.5,0.95,12.5,451,-2.4969496749676225,-0.4218729408214247,3
3106,22.9,79.0,21.3,29.3,20.7,6.0,0.98,10.2,588,-0.4264991278586771,0.9769554967619801,3
3109,23.9,80.5,0.6,3.6,13.9,7.3,0.94,12.7,348,-2.3478356998605574,-0.8878861452882489,3
3110,26.7,62.1,12.7,16.7,15.8,3.8,1.04,13.6,276,-2.318768144659063,0.6289750776281647,3
3114,25.9,62.8,2.0,8.4,12.1,6.5,1.17,10.4,487,-1.8103686446671166,-0.7330706121868378,3
3115,21.8,73.5,11.6,14.8,24.2,5.9,0.96,10.8,463,-1.293001000366485,-0.019917560404630896,3
3121,21.4,76.4,15.3,22.1,12.4,3.4,0.96,16.3,420,-2.470240456260275,1.0488425192024173,3
3123,27.6,53.6,7.1,10.4,28.4,4.5,0.87,10.3,591,-1.1739598009106194,-0.6036173340240357,3
3126,19.4,60.1,9.9,18.2,26.4,2.3,1.04,10.6,466,-1.6947210180468089,0.24508613558503578,3
3129,23.3,61.7,3.3,10.1,12.9,5.3,0.94,10.1,245,-2.660899221651158,-0.151818891344859,3
3131,29.2,51.8,0.3,4.6,16.6,6.5,0.89,14.2,291,-2.8282346944865,-0.6189509977890005,3
3133,25.7,72.9,2.1,1.0,23.5,3.3,1.04,11.0,415,-1.8089472883857687,-1.125433283201372,3
3134,21.5,57.5,0.2,4.3,15.0,6.7,1.02,18.8,373,-3.484235140539356,-0.43405579167558306,3
3137,23.6,53.8,7.6,10.4,16.9,4.1,1.07,10.2,434,-2.099811805429155,-0.11302984058266491,3
3138,17.6,46.1,11.3,15.6,14.2,7.4,0.9,11.7,591,-2.3470264526662716,0.44187594762343085,3
3140,25.8,65.6,22.8,24.5,28.9,8.3,1.02,11.6,401,-0.544006022635721,0.9285837834385143,3
3142,25.8,68.0,17.6,25.9,19.8,4.2,0.85,13.1,303,-1.8142480048284182,1.1867944725191362,3
3146,18.0,53.4,13.8,18.3,24.9,4.9,1.09,13.4,231,-2.4788125378138655,0.8816733399117689,3
3148,24.4,39.0,3.1,8.9,26.7,5.9,0.86,10.2,317,-2.3103197357437306,-0.37415234837222866,3
3156,17.4,62.3,4.6,11.8,20.9,6.1,1.25,10.1,486,-1.7159429766466638,-0.4132587908178318,3
3158,24.8,46.4,0.7,5.7,15.7,4.7,0.98,10.5,523,-2.3595904409738573,-0.7295218213360807,3
3161,27.0,43.9,6.7,12.3,11.3,6.2,0.95,10.7,279,-2.671952336037215,0.20354538026621483,3
3165,29.9,58.0,5.1,6.3,18.5,4.2,1.03,11.3,510,-1.692368011024453,-0.7081423821181769,3
3169,19.4,36.3,7.6,10.5,25.6,8.5,1.01,10.4,391,-2.1491450834665073,-0.06454760788158444,3
3171,24.6,53.0,3.1,6.0,24.6,5.2,0.95,11.1,500,-1.875849640492338,-0.7764943440112464,3
3174,26.3,64.8,14.9,22.0,26.2,7.4,1.02,12.5,237,-1.360354092185108,0.6532272358034603,3
3183,26.2,60.3,13.4,17.3,26.7,7.0,1.23,10.9,308,-1.0624171677300778,0.21278159669496927,3
3185,27.1,36.1,9.8,16.2,18.6,5.5,0.91,10.3,311,-2.301199310220165,0.45699283235650784,3
3186,33.6,46.7,11.1,22.2,23.7,3.8,1.16,10.0,592,-0.5534363753581507,0.051420773233736956,3
3188,22.7,58.8,16.0,21.7,14.8,4.5,0.95,10.0,324,-2.038757388661276,1.0156952785855853,3
3190,26.6,67.5,5.0,6.7,24.6,2.0,0.96,10.9,444,-1.7211317917695725,-0.6803734280985059,3
3191,23.0,66.7,8.8,12.3,16.8,4.8,1.08,10.4,316,-2.029950097972584,0.044238280323080685,3
3193,23.9,43.8,0.3,7.9,26.4,5.3,0.98,11.8,415,-2.239143523821075,-0.6816997378151677,3
3194,24.0,55.5,6.4,8.6,10.8,4.8,0.89,11.5,456,-2.6241449890512105,-0.10357061070637139,3
3195,31.8,68.4,6.7,12.6,23.8,8.3,0.86,10.3,326,-1.0937567966591883,-0.5090186216220078,3
3196,27.9,60.9,1.9,6.7,14.5,5.6,1.0,11.0,383,-2.1589918693353645,-0.6739106973244289,3
3201,23.3,49.0,29.4,36.6,12.6,6.6,0.82,10.7,362,-1.6964381447919519,2.5145894536147466,3
3202,20.7,71.2,0.5,9.4,11.4,4.4,1.09,10.9,207,-2.857844172531419,-0.2889611494532921,3
3203,21.9,58.3,2.7,5.6,20.6,7.3,0.9,11.1,493,-2.0635339788853386,-0.7556168850656861,3
3204,24.3,77.2,3.2,8.5,15.1,5.1,1.22,10.1,385,-1.6823178985502405,-0.6885005821063814,3
3205,29.2,78.4,17.6,24.9,21.5,1.9,0.97,10.1,285,-1.0838796200566196,0.863679770665021,3
3206,25.7,51.6,17.3,20.6,16.9,7.5,1.07,10.7,454,-1.3840358038867762,0.7445130952169947,3
3208,29.6,72.1,2.0,6.6,17.4,6.4,1.06,10.7,353,-1.6108819129582774,-0.9063467075160054,3
3209,26.8,50.0,1.5,7.4,21.0,8.1,1.02,10.4,606,-1.4043234467957515,-1.0203412756689318,3
3210,26.0,79.9,22.6,28.3,22.7,5.9,1.37,12.0,323,-0.4948845301327565,1.1221873494048313,3
3215,25.0,77.4,1.4,5.8,14.7,6.3,0.84,11.0,288,-2.336369816327045,-0.6944875632446977,3
3216,26.9,60.6,1.2,6.4,20.5,7.6,0.92,11.6,267,-2.2050651983425555,-0.7050243010229867,3
3217,24.9,57.7,0.9,4.9,18.0,6.1,1.25,11.9,302,-2.2880313706194353,-0.7412169972498311,3
3220,26.8,41.9,8.4,13.8,26.3,6.2,1.06,14.4,494,-1.8099559901594802,-0.061864108274643025,3
3222,24.7,49.4,8.4,14.8,15.7,6.5,1.2,10.2,194,-2.2615305363057314,0.31404996833024224,3
3223,30.3,70.8,4.2,9.9,21.9,5.5,1.16,11.2,401,-1.185583423337739,-0.7771514224473364,3
3225,23.9,79.6,28.7,32.2,18.7,3.0,1.1,12.0,454,-0.8142232851274193,1.8106734971190999,3
3228,16.5,66.4,11.7,15.8,11.7,3.6,0.97,13.5,548,-2.6090853917078682,0.5604256575640595,3
3230,19.6,47.2,0.9,7.5,23.2,3.8,1.02,10.5,380,-2.5779381000580357,-0.49223359533620553,3
3233,20.0,79.9,2.0,7.3,15.2,5.1,1.06,10.5,244,-2.4286931055705723,-0.5015441187860264,3
3236,25.8,56.9,2.7,10.1,17.2,2.6,0.84,11.1,569,-2.1383450374290534,-0.509650740774744,3
3237,26.2,56.5,20.4,28.2,14.2,-0.4,0.88,12.4,427,-2.1338147830855387,1.6305321911674002,3
3243,27.8,72.8,2.0,8.5,27.8,4.0,1.01,10.4,253,-1.5541535684861945,-0.8095854726799725,3
3244,21.9,42.8,3.3,5.8,19.3,3.9,1.12,13.0,546,-2.5395107373541133,-0.4919614097143711,3
3245,27.2,66.4,13.0,16.3,23.5,4.9,1.08,14.0,428,-1.45773533851368,0.2135087972340101,3
3247,26.7,68.4,2.8,10.4,24.4,2.3,1.12,11.6,545,-1.3586456715763495,-0.8102371828932835,3
3248,23.4,77.4,25.1,28.6,26.1,5.7,1.09,12.0,201,-1.0254231298759908,1.5366977099501555,3
3249,25.1,45.2,5.6,10.3,14.7,3.1,1.01,12.0,566,-2.3795247491715203,-0.17980560498825132,3
3255,27.5,49.8,1.3,9.3,24.8,8.5,1.11,10.7,589,-1.0977889811590176,-1.0575953893146197,3
3257,25.0,57.3,0.8,6.7,27.1,3.6,1.12,10.7,267,-2.052270811467465,-0.7437533325012561,3
3259,30.1,49.0,7.7,14.5,20.2,7.6,0.98,11.0,465,-1.4141292678748454,-0.21003411378846043,3
3260,28.2,60.6,14.5,19.4,23.0,6.0,1.16,14.3,360,-1.455365287921848,0.5013906979300166,3
3261,26.3,67.0,6.1,12.5,16.3,6.0,1.04,18.0,559,-2.202910590113751,-0.21160877471028305,3
3262,30.4,80.0,10.6,17.9,19.3,3.8,0.87,12.5,464,-1.2404836560434456,0.014423836555464954,3
3263,23.9,39.6,1.3,5.7,23.2,6.4,0.93,11.2,569,-2.094830449107022,-0.8205407378174238,3
3264,24.6,48.9,6.5,14.6,17.0,4.6,0.96,12.1,264,-2.6900618410969854,0.2971973606602442,3
3265,22.7,53.9,8.1,12.7,23.5,7.1,1.2,10.3,487,-1.345535098479528,-0.2881481185374055,3
3266,21.1,47.7,22.5,26.8,18.5,6.1,1.1,12.2,492,-1.5889124032605948,1.4801607058569657,3
3273,27.2,46.7,3.4,5.6,17.2,4.1,1.0,13.1,468,-2.5142783714950143,-0.5052191561570306,3
3274,18.1,61.3,7.8,12.3,12.9,7.3,1.04,10.1,218,-2.675702244646332,0.28363611118319215,3
3279,25.8,51.5,9.2,12.9,17.5,0.2,1.26,11.8,452,-2.1220948072069836,0.13319253915529689,3
3281,27.7,79.4,10.8,16.8,14.0,7.7,0.92,10.3,348,-1.3651912440014031,0.08386679670633558,3
3282,21.4,60.3,17.6,22.3,15.8,5.7,0.98,11.6,284,-2.1485427653606064,1.1900533478053328,3
3283,21.0,51.0,4.5,9.4,18.6,7.8,1.01,10.5,254,-2.519572223026673,-0.15627505225826285,3
3284,24.8,53.7,2.6,8.7,17.6,8.2,1.2,10.9,280,-2.1105479872106465,-0.4902616673451507,3
3286,28.4,81.5,6.7,11.7,17.6,2.9,0.93,12.9,580,-1.4384265160582803,-0.5106313370327763,3
3289,21.6,64.6,0.3,7.9,14.7,4.9,1.05,10.3,380,-2.3938647774969017,-0.6090150351223274,3
3294,23.2,40.5,3.0,6.5,21.1,6.4,0.94,11.4,337,-2.6599169225006833,-0.36916664309965525,3
3297,23.8,58.4,13.1,23.2,11.3,6.3,0.94,10.0,437,-1.819138187720084,0.7766128157605757,3
3298,24.1,49.2,11.7,17.1,22.3,6.4,0.98,13.6,334,-2.190637987938989,0.5230571729431399,3
3302,26.5,76.9,2.5,7.6,19.6,4.5,1.0,11.3,500,-1.5259803003681194,-0.9135081148808332,3
3304,26.0,54.7,7.7,16.9,17.2,6.9,1.05,17.2,333,-2.5922874694900364,0.37265654222595024,3
3305,23.0,52.0,14.1,15.5,20.1,4.9,0.76,11.9,497,-2.092317377991248,0.5146033806062986,3
3306,25.6,63.4,16.1,20.9,24.1,2.9,1.04,10.9,303,-1.5095931882781617,0.75138305367911,3
3307,21.4,39.3,19.4,26.4,21.7,4.7,1.1,12.2,428,-1.8766966517266375,1.4042234179048039,3
3308,19.7,75.2,1.2,5.2,12.8,5.4,0.93,10.7,527,-2.2638223559222053,-0.8128496391739003,3
3313,27.8,64.8,7.9,13.3,25.1,4.7,0.99,10.4,223,-1.6549706339915187,-0.10828043389000365,3
3314,22.5,55.4,4.7,5.6,20.4,4.6,0.93,14.8,371,-2.880090728000904,-0.27973343673907225,3
3316,25.3,60.8,10.2,15.7,16.2,5.0,1.18,15.3,406,-2.185455852460392,0.3148111260859537,3
3319,22.4,77.8,17.2,22.0,14.3,2.7,0.83,11.9,410,-1.9579918217571377,0.9941420799706236,3
3320,25.8,65.6,13.5,15.2,23.0,3.9,1.09,18.9,368,-2.3330124995518378,0.5208885292907034,3
3321,24.9,45.7,3.1,9.4,18.8,7.0,1.08,10.3,275,-2.321319684968922,-0.32175107269532477,3
3322,26.2,64.8,3.2,11.1,24.5,8.6,0.89,10.3,427,-1.3168655455310931,-0.742330364054995,3
3325,23.2,71.3,8.2,13.1,25.7,8.1,1.04,10.5,218,-1.5189614290427351,-0.16401865947545133,3
3327,23.5,67.0,1.8,6.8,19.6,4.0,1.07,10.8,320,-2.2152540359454553,-0.6347612058777459,3
3328,26.1,63.1,15.8,19.1,22.7,4.6,0.89,10.5,249,-1.6923830897978174,0.719349336776765,3
3334,22.4,50.0,15.7,21.1,16.0,5.7,1.06,13.4,433,-2.1605920491517185,0.9696846607959275,3
3335,23.5,74.6,4.0,7.4,25.3,6.6,1.12,11.2,239,-1.7229254172884667,-0.6609322530808484,3
3342,22.8,66.4,9.3,12.7,13.9,4.0,0.87,10.7,579,-1.9220125103759103,-0.03642837441893098,3
3343,19.9,46.2,15.4,22.1,17.9,7.8,1.07,16.9,568,-2.2431879276569204,0.9638670963807415,3
3344,27.6,57.9,0.3,8.8,12.9,5.1,1.08,10.2,265,-2.4033970957505923,-0.5155603482461699,3
3345,24.6,76.2,19.7,25.0,20.5,9.2,0.95,10.3,400,-0.7187146374234855,0.8171553755107838,3
3348,29.2,70.2,9.6,14.3,21.9,3.8,1.03,11.1,262,-1.58360585377006,0.005400112808943797,3
3349,25.2,60.0,6.8,12.0,25.3,3.8,1.02,11.2,509,-1.4852609209249834,-0.3921142479989317,3
3350,19.0,77.1,7.9,11.1,14.2,1.7,1.0,13.8,199,-3.1547346205090987,0.3693905941293794,3
3351,26.0,45.1,24.7,28.7,21.4,1.9,1.12,11.9,397,-1.547999522467396,1.7437471677400878,3
3352,28.4,51.8,8.3,16.6,20.4,2.4,0.98,11.0,549,-1.5822142881864159,-0.010723956427104745,3
3354,24.9,61.5,11.5,14.6,25.8,4.9,1.0,10.9,336,-1.5695697673525428,0.13340936520988458,3
3355,31.7,52.1,24.3,30.1,15.3,6.0,0.91,13.8,418,-1.419096604565301,1.6727579928771212,3
3356,22.5,65.5,0.8,8.2,13.3,4.7,1.07,10.3,526,-2.066348120791205,-0.7353107768356866,3
3357,24.6,49.7,25.1,26.5,16.4,7.9,1.22,11.2,236,-1.5651579660431616,1.712262579235291,3
3358,23.1,63.6,9.9,15.5,18.1,3.9,0.98,15.0,205,-2.8347075914267443,0.5921920011166256,3
3360,27.3,53.4,6.7,13.6,24.0,6.7,0.99,10.6,208,-1.8923760325270291,-0.05529405308189983,3
3362,27.3,62.8,2.4,5.1,14.2,2.7,1.02,10.6,538,-2.017603176833262,-0.8157146221561828,3
3374,24.1,55.9,32.3,39.5,14.8,2.7,1.13,17.4,567,-1.5883056790439671,2.700986164704797,3
3376,23.8,77.4,5.1,10.1,13.0,7.9,0.84,10.1,315,-2.05846076190986,-0.3408837009321204,3
3377,22.4,66.0,24.6,32.1,20.6,6.2,0.8,11.2,257,-1.5459237898919662,1.89040906027282,3
3379,21.9,49.8,11.2,16.3,24.9,8.5,1.12,12.6,507,-1.4685448669951728,0.1201394430658895,3
3380,27.8,42.0,20.7,24.5,18.2,2.9,0.89,13.2,253,-2.4166041112152308,1.63216910189122,3
3381,25.7,41.1,2.4,9.2,13.4,4.9,1.01,15.8,544,-2.9176165601832253,-0.25723727680729075,3
3383,28.3,72.7,4.7,8.4,13.2,5.8,0.94,10.5,246,-2.1443585904315423,-0.3879930048875711,3
3384,26.2,79.1,28.3,31.9,21.7,7.6,0.93,11.1,230,-0.7598597898919722,1.7921812351687656,3
3385,24.2,41.9,14.0,18.5,24.5,6.8,1.01,10.4,361,-1.6760415568092475,0.574738802644055,3
3387,26.4,75.1,3.5,8.5,25.1,2.1,0.96,13.4,543,-1.6187033887821445,-0.797894696965273,3
3388,22.5,58.3,25.8,32.3,26.9,3.3,0.97,10.3,501,-0.7959054612914911,1.6399499358254925,3
3389,24.0,62.2,4.4,5.9,28.8,7.6,1.07,12.3,528,-1.3051282391696197,-0.9644091974951383,3
3390,18.6,66.2,6.2,11.5,15.9,4.7,1.13,12.1,448,-2.2981903910444346,-0.10426142963924434,3
3391,29.0,67.2,14.9,20.0,24.3,6.5,0.84,10.2,524,-0.6727453841814601,0.19314330634732943,3
3393,25.0,68.8,0.4,5.6,14.1,5.1,0.94,10.4,595,-1.8445342249675565,-1.0273870637099072,3
3396,29.2,45.3,10.3,17.7,21.6,6.8,0.92,11.1,219,-1.984492695865357,0.43203003884544183,3
3397,22.0,58.4,17.9,21.6,12.3,6.1,1.0,14.1,600,-1.91203294896545,0.9680717718651962,3
3399,25.2,39.1,8.8,19.7,23.0,6.7,1.1,15.0,249,-2.476676034337003,0.6159799253164568,3
3401,23.7,62.5,1.1,7.4,15.1,5.7,1.09,14.8,258,-2.9459397991414558,-0.36478750038355573,3
3402,24.4,56.1,9.8,15.5,15.5,4.9,0.98,10.3,524,-1.7751043152916983,0.12224504253543328,3
3407,26.3,50.3,2.4,8.4,16.8,2.9,0.98,11.1,603,-2.073348884457657,-0.6305531864579552,3
3414,34.8,66.4,10.7,17.1,20.8,4.1,1.08,12.9,353,-1.2287615810782087,0.03745819427877829,3
3416,24.6,66.9,14.4,19.2,25.2,5.9,1.01,10.3,279,-1.323695087839819,0.47366980601257963,3
3417,26.7,48.8,20.7,26.9,11.6,5.3,0.97,10.6,385,-1.8045666270326404,1.4914675881353094,3
3418,20.1,77.9,1.4,4.9,14.9,2.1,0.88,10.5,536,-2.324644066629479,-0.7953334327696928,3
3419,22.0,50.1,4.9,10.0,23.8,2.4,1.05,12.8,493,-2.308635952243727,-0.268089150181877,3
3423,22.4,52.4,2.8,11.1,19.1,6.3,0.83,10.3,339,-2.456852261367304,-0.24598150527304496,3
3426,27.4,47.7,10.9,12.6,23.7,4.7,1.08,11.3,494,-1.4996852696889342,-0.05584874915420171,3
3427,17.9,70.1,1.2,8.3,23.9,6.3,1.18,13.8,487,-1.999764906380088,-0.7644733859469128,3
3430,19.5,49.8,21.5,25.5,23.9,6.5,1.07,12.0,503,-1.3927777608915837,1.2550618999545207,3
3434,26.5,59.3,6.2,10.5,12.4,3.6,0.83,10.1,386,-2.4074457116461305,-0.08703398308686283,3
3435,24.4,63.5,3.0,6.7,17.4,5.0,0.96,15.5,223,-3.0797521470432967,-0.2311523681372525,3
3438,26.8,66.2,4.6,10.8,18.0,3.5,0.96,12.9,422,-2.1305977603393376,-0.3379697671047293,3
3441,23.6,67.8,3.9,5.1,23.3,5.0,1.01,10.4,461,-1.6714889015468475,-0.8533967035028452,3
3443,27.3,45.7,3.0,8.6,10.5,7.1,0.96,10.8,426,-2.4462267570079446,-0.370776982171871,3
3444,24.5,64.6,10.4,15.2,27.3,8.0,1.09,11.1,601,-0.6454622970808968,-0.37033977712890453,3
3445,20.7,68.5,3.1,5.5,9.2,9.8,0.87,10.3,333,-2.5714778783971166,-0.48513611077759666,3
3446,17.2,65.1,7.8,11.3,24.1,3.6,0.94,11.8,566,-1.9743878007508677,-0.18963193483022603,3
3449,20.0,65.8,5.6,12.5,11.6,5.5,1.1,13.4,373,-2.6878324614032625,0.07407194309254689,3
3452,26.1,63.3,11.1,13.7,23.7,4.5,0.89,14.7,450,-1.9168948219667061,0.12022429465954973,3
3454,31.0,55.7,3.8,5.4,17.5,2.9,1.16,11.8,332,-2.1466882389550497,-0.5917443053611561,3
3458,25.3,73.3,21.1,21.0,15.4,8.5,1.14,10.4,498,-0.7142433528749073,0.700668115149376,3
3459,28.6,54.9,8.3,14.9,24.1,5.0,0.96,10.7,521,-1.2346554834311505,-0.2453066643890502,3
3460,26.9,73.1,4.4,9.2,21.4,5.7,0.88,11.9,523,-1.4729329020690616,-0.7476439439536464,3
3462,22.9,57.9,2.7,8.4,22.8,2.9,1.03,12.8,521,-2.1524132391312243,-0.5844765813537307,3
3466,22.3,45.3,7.0,8.3,27.1,8.2,0.87,11.1,316,-2.1732811815733277,-0.2244952201156991,3
3469,27.1,70.1,29.2,32.2,16.8,7.1,1.08,10.4,289,-0.780106753367151,1.8992748013560188,3
3470,21.9,59.7,9.7,12.0,17.5,4.0,1.07,13.8,524,-2.212370518147662,0.08209527969573036,3
3471,23.7,39.2,6.9,13.2,21.8,3.8,0.94,11.8,576,-2.131417950207083,-0.04937085778264126,3
3474,20.8,61.9,3.0,9.6,14.8,8.5,1.06,11.3,491,-2.0293363603690358,-0.5349170431746242,3
3475,28.5,58.9,1.7,9.0,10.1,0.0,1.0,11.0,536,-2.3955672056041557,-0.4975453813144204,3
3476,22.7,67.6,3.7,12.5,20.9,1.1,1.08,11.7,403,-2.1478272959262203,-0.27207264547086496,3
3477,23.3,77.5,10.3,17.6,20.0,6.1,1.21,10.7,530,-0.8773629369222554,-0.13527671689796708,3
3478,24.6,62.1,29.9,32.6,15.3,4.3,0.82,10.3,248,-1.6598000584073664,2.3417411378676953,3
3479,26.5,60.1,12.1,18.9,9.9,4.4,0.92,10.2,205,-2.4517241947527455,0.8107164157425889,3
3484,21.0,67.4,1.7,7.0,19.1,6.6,1.07,13.4,603,-1.91469476696159,-0.8649236137780316,3
3486,26.7,54.1,27.6,31.9,20.8,11.6,0.97,11.1,213,-0.9950179388523652,1.8868848875895758,3
3488,25.5,49.5,16.6,20.5,24.3,2.8,0.94,10.4,227,-1.9825892215649956,1.001207043867069,3
3489,22.6,75.1,0.1,5.2,11.7,7.7,0.94,11.4,264,-2.610208478984005,-0.6817640332910397,3
3490,26.7,54.8,5.8,11.3,15.8,4.5,1.25,11.8,565,-1.6631552237647325,-0.4091363687542969,3
3492,23.8,61.3,3.1,4.7,25.4,7.9,1.06,12.5,238,-2.1553228939395774,-0.6796232660136884,3
3493,26.1,76.9,9.1,16.2,27.8,5.2,1.24,10.3,349,-0.757706689091573,-0.2852122541721698,3
3494,22.2,59.8,6.1,10.2,27.0,8.2,0.9,13.3,408,-1.9029932023503913,-0.3697640847162064,3
3495,27.1,64.2,1.6,5.6,15.3,4.7,0.8,11.5,581,-2.0425516624186733,-0.8800276504419564,3
3498,22.8,59.5,14.2,18.9,24.0,5.0,0.79,15.9,528,-2.042880488934436,0.6099805247711064,3
3499,23.4,71.4,15.8,18.2,18.0,2.5,1.15,12.5,496,-1.5504975288893728,0.5420354271814718,3
3507,18.2,42.5,0.1,7.1,26.1,3.8,0.97,11.6,312,-2.9536513463355214,-0.4012713980326258,3
3508,27.3,68.4,0.7,7.8,25.4,5.1,1.03,10.7,506,-1.244748796249132,-1.1235997980380514,3
3509,26.3,55.2,1.3,6.4,11.2,5.8,1.08,12.2,605,-2.132361480311058,-0.7946620104146589,3
3510,33.3,39.9,14.7,20.8,19.7,8.4,1.06,11.2,339,-1.2955587288935655,0.5810919254024572,3
3511,18.8,76.1,14.9,21.5,14.5,3.8,0.86,11.1,342,-2.201435086404866,0.950093404275721,3
3513,27.6,44.8,1.8,5.7,18.1,3.1,0.98,10.0,513,-2.158515588908536,-0.7300328988796936,3
3514,25.3,73.0,6.0,12.1,23.0,8.9,0.97,11.2,571,-0.9158386000691923,-0.7260983951014186,3
3519,23.1,80.1,10.4,14.9,23.3,6.0,1.0,10.6,332,-1.3469520205656556,-0.04194162304640505,3
3520,25.0,50.9,4.9,11.4,23.4,2.8,1.1,13.7,196,-2.7302828503321543,0.050876889583798365,3
3522,17.8,77.9,8.3,15.5,18.5,6.1,0.94,15.5,546,-2.1342922974376206,0.06870683876915964,3
3523,19.0,75.8,2.6,9.5,18.5,1.1,0.97,12.7,534,-2.368333251256759,-0.47373614654858515,3
3524,26.4,58.3,2.9,7.5,21.3,3.9,0.89,10.8,244,-2.4282535995113745,-0.420781957145146,3
3525,27.6,49.0,1.3,9.8,25.1,6.3,1.0,11.1,208,-2.167631161984937,-0.4929505179010929,3
3526,26.6,60.6,2.5,6.5,26.9,8.2,1.07,10.6,318,-1.4869922825810191,-0.9067622708961731,3
3530,20.0,74.9,8.2,15.3,21.1,6.2,1.04,11.7,242,-2.0319933231947496,0.14477162383749087,3
3535,30.7,62.7,6.5,10.0,11.7,4.6,0.92,10.6,265,-2.2695095584262415,-0.1242112568143188,3
3536,20.6,67.3,7.4,14.1,12.7,2.3,1.09,10.3,484,-2.153476015027416,0.05861010719654677,3
3539,33.2,73.4,5.5,11.1,16.2,2.1,1.01,10.4,405,-1.459685217845076,-0.5173288646834191,3
3540,25.9,71.0,22.1,21.8,14.4,2.3,0.93,12.5,314,-1.980082391685157,1.3566072990903302,3
3542,25.1,74.2,8.1,10.7,20.2,5.8,1.01,13.6,341,-1.9484584769521147,-0.18472751680892435,3
3545,23.7,61.1,16.1,21.7,23.7,7.6,1.08,11.2,567,-0.8010698535884148,0.42413217202359305,3
3546,27.8,67.4,7.3,11.4,13.1,2.3,1.17,13.0,528,-1.8881176064710476,-0.23725853893965723,3
3547,18.9,45.9,2.1,6.2,19.5,1.9,0.92,11.1,495,-2.890507156835013,-0.3879987935800676,3
3549,21.6,54.7,5.6,12.6,10.3,2.2,0.99,12.0,266,-3.2638506018962645,0.37712060239553197,3
3551,21.6,63.3,0.3,5.6,20.2,5.1,1.09,10.5,589,-1.7496813704528353,-1.0527273129995445,3
3553,23.0,52.4,2.8,7.1,26.6,3.2,1.08,10.2,324,-2.1426024703633617,-0.5558041140621027,3
3554,20.9,59.2,3.0,9.5,20.5,4.1,0.96,10.7,590,-1.9366885320912874,-0.6003770721130367,3
3555,26.9,45.3,13.9,18.6,21.4,6.7,0.76,16.1,369,-2.466237412209485,0.8090322188882099,3
3556,17.8,59.7,2.2,9.9,16.4,5.1,0.87,10.1,583,-2.2845116306880286,-0.48525517613965446,3
3558,23.7,60.1,12.3,21.5,16.9,4.0,0.99,14.0,253,-2.5157674794529026,0.932591273186561,3
3565,29.8,44.6,4.0,11.0,19.5,3.3,1.02,13.1,461,-2.2023726481653942,-0.31231415179618777,3
3566,26.8,50.2,18.3,25.5,28.9,0.9,0.96,13.7,303,-1.8516787884744508,1.2588854612870606,3
3568,29.4,52.2,13.3,18.6,21.1,3.5,1.02,10.3,413,-1.4272417634558883,0.4049168987768992,3
